"URL report","Report ID","Report date","Event ID","Genotype / Serotype / Subtype","Test name","Laboratory","Label id","Outbreak reference","Start date","End date","Country","First administrative division","Second administrative division","Third administrative division","Location","Latitude","Longitude","Species","Typology of animal","Cases","Deaths","Killed and Disposed of","Detailed characterisation","Affected population description"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111888 - NEBRASKA","-",2022-04-20,"44926","United States of America","Nebraska","Lancaster","-","Nebraska","40.832999999999998","-96.662999999999997","Puma","Captive",1,1,0,"-","Captive wild grizzly bear (Ursus arctos horribilis); captive wild Amur tiger (Panthera tigris); captive wild mountain lion (Puma concolor) at a zoo facility. Clinical signs included sudden death (mountain lion) and neurologic signs (grizzly bear). Note: To protect data confidentiality, the location used for this outbreak is that of the Nebraska Veterinary Diagnostic Center, where the animals' samples were initially tested."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111888 - NEBRASKA","-",2022-04-20,"44926","United States of America","Nebraska","Lancaster","-","Nebraska","40.832999999999998","-96.662999999999997","Tiger","Captive",1,1,0,"-","Captive wild grizzly bear (Ursus arctos horribilis); captive wild Amur tiger (Panthera tigris); captive wild mountain lion (Puma concolor) at a zoo facility. Clinical signs included sudden death (mountain lion) and neurologic signs (grizzly bear). Note: To protect data confidentiality, the location used for this outbreak is that of the Nebraska Veterinary Diagnostic Center, where the animals' samples were initially tested."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111888 - NEBRASKA","-",2022-07-01,"44926","United States of America","Maine","Sagadahoc","-","Sagadahoc County","43.906999999999996","-69.832999999999998","Gray Seal","Wild",1,1,0,"-","Wild Grey seal (Halichoerus grypus)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104932 - CUMBERLAND COUNTY","-",2022-07-01,"44926","United States of America","Maine","Cumberland","-","Cumberland County","43.671999999999997","-70.257999999999996","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104931 - LINCOLN COUNTY","-",2022-07-02,"44926","United States of America","Maine","Lincoln","-","Lincoln County","44.033000000000001","-69.641999999999996","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_104930 - CUMBERLAND COUNTY","-",2022-07-02,"44926","United States of America","Maine","Cumberland","-","Cumberland County","43.719000000000001","-70.305999999999997","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105636 - SAGADAHOC COUNTY","-",2022-07-05,"44926","United States of America","Maine","Sagadahoc","-","Sagadahoc County","43.927999999999997","-69.837999999999994","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105641 - CUMBERLAND COUNTY","-",2022-07-07,"44926","United States of America","Maine","Cumberland","-","Cumberland County","43.658999999999999","-70.251000000000005","Harbor Seal","Wild",1,0,1,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105640 - CUMBERLAND COUNTY","-",2022-07-08,"44926","United States of America","Maine","Cumberland","-","Cumberland County","43.689","-70.254000000000005","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105639 - CUMBERLAND COUNTY","-",2022-07-09,"44926","United States of America","Maine","Cumberland","-","Cumberland County","43.645000000000003","-70.275999999999996","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105638 - YORK COUNTY","-",2022-07-09,"44926","United States of America","Maine","York","-","York County","43.5","-70.722999999999999","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105637 - YORK COUNTY","-",2022-07-10,"44926","United States of America","Maine","York","-","York County","43.536999999999999","-70.769999999999996","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105969 - YORK COUNTY","-",2022-07-13,"44926","United States of America","Maine","York","-","York County","43.499000000000002","-70.724000000000004","Harbor Seal","Wild",1,1,0,"-","Wild Harbor seal (Phoca vitulina)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_105635 - ADA COUNTY","-",2022-07-22,"44926","United States of America","Idaho","Ada","-","Ada County","43.651000000000003","-116.255","Striped Skunk","Wild",1,1,0,"-","Wild skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_107151 - NEW YORK","-",2022-09-17,"44926","United States of America","New York","Tompkins","-","New York","42.447000000000003","-76.463999999999999","Amur Leopard","Captive",1,1,0,"-","Captive Amur leopard (Panthera pardus orientalis). Note: To protect data confidentiality, the location used for this outbreak is that of the New York State Veterinary Diagnostic Laboratory, where the animal's samples were initially tested."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_107582 - CAYUGA COUNTY","-",2022-09-19,"44926","United States of America","New York","Cayuga","-","Cayuga County","42.904000000000003","-76.540999999999997","Red Fox","Wild",4,4,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_113754 - MADISON COUNTY","-",2022-09-20,"44926","United States of America","Idaho","Madison","-","Madison County","43.823","-111.774","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulples vulpes). Clinical signs included abnormal behavior."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_108405 - COOK COUNTY","-",2022-10-04,"44926","United States of America","Illinois","Cook","-","Cook County","41.875999999999998","-87.646000000000001","Virginia Opossum ","Wild",1,1,0,"-","Wild Virginia opossum (Didelphis virginiana)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_113934 - HUERFANO COUNTY","-",2022-10-08,"44926","United States of America","Colorado","Huerfano","-","Huerfano County","37.621000000000002","-104.776","American Black Bear (black bear)","Wild",1,0,1,"-","Wild American black bear (Ursus americanus). Clinical signs included abnormal behavior and neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_108826 - WELD COUNTY","-",2022-10-17,"44926","United States of America","Colorado","Weld","-","Weld County","40.424999999999997","-104.693","Striped Skunk","Wild",1,0,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_108467 - GALLATIN COUNTY","-",2022-10-20,"44926","United States of America","Montana","Gallatin","-","Gallatin County","45.694000000000003","-111.032","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_108466 - TOMPKINS COUNTY","-",2022-10-20,"44926","United States of America","New York","Tompkins","-","Tompkins County","42.454999999999998","-76.501000000000005","Red Fox","Wild",1,1,0,"-","Wild red fox ( Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_108919 - ITASCA COUNTY","-",2022-10-21,"44926","United States of America","Minnesota","Itasca","-","Itasca County","47.237000000000002"," -93,526","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_110100 - TETON COUNTY","-",2022-10-29,"44926","United States of America","Montana","Teton","-","Teton County","47.811","-112.182","Brown bear (Grizzly Bear)","Wild",1,1,0,"-","Wild grizzly bear (Ursus arctos horribilis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_114833 - WINNEBAGO COUNTY","-",2022-11-01,"44926","United States of America","Wisconsin","Winnebago","-","Winnebago County","44.018000000000001","-88.537999999999997","North American river otter","Wild",1,1,0,"-","Wild northern river otter (Lontra canadensis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_109183 - JEFFERSON COUNTY","-",2022-11-04,"44926","United States of America","Idaho","Jefferson","-","Jefferson County","43.670000000000002","-111.913","Striped Skunk","Wild",3,2,1,"-","Wild striped skunks (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_109184 - DOUGLAS COUNTY","-",2022-11-15,"44926","United States of America","Wisconsin","Douglas","-","Douglas County","46.720999999999997","-92.097999999999999","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_109185 - HOONAH-ANGOON CENSUS AREA","-",2022-11-20,"44926","United States of America","Alaska","Skagway-Yakutat-Angoon","-","Hoonah-Angoon Census Area","58.109999999999999","-135.44","American Black Bear (black bear)","Wild",1,0,1,"-","Wild American black bear (Ursus americanus)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_110098 - COLUMBIA COUNTY","-",2022-11-28,"44926","United States of America","Oregon","Columbia","-","Columbia County","45.854999999999997","-122.81399999999999","Striped Skunk","Wild",6,6,0,"-","Wild striped skunks (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_110099 - KODIAK ISLAND","-",2022-11-29,"44926","United States of America","Alaska","Kodiak Island","-","Kodiak Island","57.787999999999997","-152.404","Brown bear (Grizzly Bear)","Wild",1,1,0,"-","Wild Kodiak brown bear (Ursus arctos middendorffi)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_110460 - MADISON COUNTY","-",2022-12-02,"44926","United States of America","Montana","Madison","-","Madison County","45.293999999999997","-111.944","Red Fox","Wild",1,0,1,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_112083 - SPINK COUNTY","-",2022-12-07,"44926","United States of America","South Dakota","Spink","-","Spink County","44.875","-98.513999999999996","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111890 - ISLAND COUNTY","-",2022-12-07,"44926","United States of America","Washington","Island","-","Island County","48.216999999999999","-122.68600000000001","Racoon (Northern raccoon)","Wild",1,1,0,"-","Wild racoon (Procyon lotor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_112345 - FLATHEAD COUNTY","-",2022-12-16,"44926","United States of America","Montana","Flathead","-","Flathead County","48.188000000000002","-114.31","Brown bear (Grizzly Bear)","Wild",1,0,1,"-","Wild grizzly bear (Ursus arctos horribilis). Clinical signs included abnormal behavior and neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_112344 - CASCADE COUNTY","-",2022-12-16,"44926","United States of America","Montana","Cascade","-","Cascade County","47.508000000000003","-111.3","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111891 - LINN COUNTY","-",2022-12-16,"44926","United States of America","Oregon","Linn","-","Linn County","44.634","-123.10599999999999","Cats","Domestic",2,1,1,"-","Domestic cats (Felis catus) at a backyard premises. Clinical signs included labored breathing, anorexia, depression and dehydration. Cats were housed adjacent to HPAI positive domestic chickens (WOAH non-poultry premises). Highly pathogenic avian influenza (HPAI) H5, Eurasian lineage goose/Guangdong clade 2.3.4.4b was confirmed on swabs taken from both cats. N1 was confirmed on one cat but N typing could not be confirmed on the second cat."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_111889 - CURRY COUNTY","-",2022-12-19,"44926","United States of America","Oregon","Curry","-","Curry County","42.417000000000002","-124.42","Racoon (Northern raccoon)","Wild",1,0,1,"-","Wild racoon (Procyon lotor). Clinical signs included neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_113619 - HYDE COUNTY","-",2022-12-26,"44926","United States of America","North Carolina","Hyde","-","Hyde County","35.420000000000002","-76.317999999999998","American Black Bear (black bear)","Wild",1,1,0,"-","Wild black bear (Ursus americanus). Samples were collected as part of a morbidity / mortality investigation."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_113937 - ALAMOSA COUNTY","-",2022-12-27,"44926","United States of America","Colorado","Alamosa","-","Alamosa County","37.445999999999998","-105.878","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes). Samples were collected from a wildlife mortality."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_113159 - BUTTE COUNTY","-",2022-12-27,"44926","United States of America","California","Butte","-","Butte County","39.524000000000001","-121.57299999999999","Bobcat","Wild",1,1,0,"-","Wild bobcat (Lynx rufus)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116097 - PARK COUNTY","-",2023-03-14,"45107","United States of America","Montana","Park","-","Park County","45.659999999999997","-110.547","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic abnormalities."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_120133 - ALPENA COUNTY","-",2023-06-01,"45107","United States of America","Michigan","Alpena","-","Alpena County","45.069000000000003","-83.439999999999998","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118647 - YORK COUNTY","-",2023-05-02,"45107","United States of America","Maine","York","-","York County","43.473999999999997","-70.715000000000003","Red Fox","Wild",2,2,0,"-","Wild red foxes (Vulpes vulpes). Litter of fox kits found dead."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118932 - EL DORADO COUNTY","-",2023-05-08,"45107","United States of America","California","El Dorado","-","El Dorado County","38.726999999999997","-120.828","Racoon (Northern raccoon)","Wild",4,2,0,"-","Wild raccoons (Procyon lotor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_119894 - TRINITY COUNTY","-",2023-03-03,"45107","United States of America","California","Trinity","-","Trinity County","40.734999999999999","-122.941","Fisher","Wild",1,1,0,"-","Wild fisher (Pekania pennanti)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_119423 - MARIPOSA COUNTY","-",2023-04-27,"45107","United States of America","California","Mariposa","-","Mariposa County","37.497999999999998","-119.967","Fisher","Wild",1,1,0,"-","Wild fisher (Pekania pennanti)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_119124 - BUTTE COUNTY","-",2023-02-14,"45107","United States of America","California","Butte","-","Butte County","39.530000000000001","-121.58","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor). Samples were collected from a wild animal mortality."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_119117 - CASS COUNTY","-",2023-04-30,"45107","United States of America","Minnesota","Cass","-","Cass County","47.100999999999999","-94.579999999999998","American Black Bear (black bear)","Wild",1,0,1,"-","Wild black bear (Ursus americanus). Clinical signs included abnormal behavior."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118975 - ERIE COUNTY","-",2023-05-12,"45107","United States of America","New York","Erie","-","Erie County","42.884","-78.878","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118923 - SALT LAKE COUNTY","-",2023-02-09,"45107","United States of America","Utah","Salt Lake","-","Salt Lake County","40.719000000000001","-111.88800000000001","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118803 - NORTHAMPTON COUNTY","-",2023-04-28,"45107","United States of America","Pennsylvania","Northampton","-","Northampton County","40.579000000000001","-75.390000000000001","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117835 - WAYNE COUNTY","-",2023-04-13,"45107","United States of America","New York","Wayne","-","Wayne County","43.063000000000002","-76.992999999999995","Red Fox","Wild",2,2,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118648 - WALLOWA COUNTY","-",2023-04-27,"45107","United States of America","Oregon","Wallowa","-","Wallowa County","45.473999999999997","-117.277","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118646 - CAYUGA COUNTY","-",2023-05-03,"45107","United States of America","New York","Cayuga","-","Cayuga County","42.93","-76.569000000000003","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118645 - ROUTT COUNTY","-",2023-05-02,"45107","United States of America","Colorado","Routt","-","Routt County","40.484999999999999","-106.831","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118159 - GOSHEN COUNTY","-",2023-04-03,"45107","United States of America","Wyoming","Goshen","-","Goshen County","42.066000000000003","-104.18300000000001","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor). Samples were collected as part of a morbidity/mortality investigation."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118115 - ROCK COUNTY","-",2023-04-27,"45107","United States of America","Nebraska","Rock","-","Rock County","42.582999999999998","-99.536000000000001","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor). Samples were collected from a deceased adult female with signs of abnormal hemorrhage."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_118114 - WASHINGTON COUNTY","-",2023-04-24,"45107","United States of America","Rhode Island","Washington","-","Washington County","41.448","-71.469999999999999","Red Fox","Wild",2,2,0,"-","Wild red fox kits (Vulpes vulpes). One kit was found dead, the second kit displayed neurologic signs and subsequently died."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117834 - MONROE COUNTY","-",2023-04-13,"45107","United States of America","New York","Monroe","-","Monroe County","43.154000000000003","-77.613","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117885 - MADISON COUNTY","-",2023-04-14,"45107","United States of America","Montana","Madison","-","Madison County","45.293999999999997","-111.943","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor). Animal was found dead with no signs of trauma."
